routeID,destination_airportID,departure_airportID,distance,minimum_petrol,time
33798,258,264,NULL,NULL,NULL
33799,258,265,NULL,NULL,NULL
33800,271,266,NULL,NULL,NULL
33801,271,267,NULL,NULL,NULL
33802,258,268,NULL,NULL,NULL
33803,271,268,NULL,NULL,NULL
33804,5625,271,NULL,NULL,NULL
33805,5014,271,NULL,NULL,NULL
33806,258,271,NULL,NULL,NULL
33807,260,271,NULL,NULL,NULL
33808,261,271,NULL,NULL,NULL
33809,262,271,NULL,NULL,NULL
33810,1037,271,NULL,NULL,NULL
33811,5872,271,NULL,NULL,NULL
33812,266,271,NULL,NULL,NULL
33813,267,271,NULL,NULL,NULL
33814,268,271,NULL,NULL,NULL
33815,4195,271,NULL,NULL,NULL
33816,4311,271,NULL,NULL,NULL
33817,5015,271,NULL,NULL,NULL
33818,1136,271,NULL,NULL,NULL
33819,258,274,NULL,NULL,NULL
33820,258,275,NULL,NULL,NULL
33821,291,285,NULL,NULL,NULL
33822,289,285,NULL,NULL,NULL
33823,288,285,NULL,NULL,NULL
33824,1565,285,NULL,NULL,NULL
33825,1520,285,NULL,NULL,NULL
33826,293,285,NULL,NULL,NULL
33827,294,285,NULL,NULL,NULL
33828,289,288,NULL,NULL,NULL
33829,294,288,NULL,NULL,NULL
33830,294,289,NULL,NULL,NULL
33831,285,289,NULL,NULL,NULL
33832,285,291,NULL,NULL,NULL
33833,285,293,NULL,NULL,NULL
33834,285,294,NULL,NULL,NULL
33835,1686,302,NULL,NULL,NULL
33836,1609,302,NULL,NULL,NULL
33837,1528,302,NULL,NULL,NULL
33838,1614,302,NULL,NULL,NULL
33839,1684,302,NULL,NULL,NULL
33840,1164,302,NULL,NULL,NULL
33841,669,302,NULL,NULL,NULL
33842,16,334,NULL,NULL,NULL
33843,2867,337,NULL,NULL,NULL
33844,2107,337,NULL,NULL,NULL
33845,1079,337,NULL,NULL,NULL
33846,1438,337,NULL,NULL,NULL
33847,1199,337,NULL,NULL,NULL
33848,1660,337,NULL,NULL,NULL
33849,1688,337,NULL,NULL,NULL
33850,350,338,NULL,NULL,NULL
33851,347,338,NULL,NULL,NULL
33852,1634,338,NULL,NULL,NULL
33853,1199,339,NULL,NULL,NULL
33854,659,341,NULL,NULL,NULL
33855,662,341,NULL,NULL,NULL
33856,1684,341,NULL,NULL,NULL
33857,2792,341,NULL,NULL,NULL
33858,1079,341,NULL,NULL,NULL
33859,3260,341,NULL,NULL,NULL
33860,1660,341,NULL,NULL,NULL
33861,3382,342,NULL,NULL,NULL
33862,1438,342,NULL,NULL,NULL
33863,1688,342,NULL,NULL,NULL
33864,5625,343,NULL,NULL,NULL
33865,1230,343,NULL,NULL,NULL
33866,1383,343,NULL,NULL,NULL
33867,2107,343,NULL,NULL,NULL
33868,1079,343,NULL,NULL,NULL
33869,2830,343,NULL,NULL,NULL
33870,390,344,NULL,NULL,NULL
33871,338,347,NULL,NULL,NULL
33872,1079,347,NULL,NULL,NULL
33873,1199,347,NULL,NULL,NULL
33874,353,348,NULL,NULL,NULL
33875,1660,348,NULL,NULL,NULL
33876,1079,349,NULL,NULL,NULL
33877,1425,349,NULL,NULL,NULL
33878,1584,349,NULL,NULL,NULL
33879,3260,349,NULL,NULL,NULL
33880,1032,349,NULL,NULL,NULL
33881,1199,349,NULL,NULL,NULL
33882,1034,349,NULL,NULL,NULL
33883,1195,349,NULL,NULL,NULL
33884,1660,349,NULL,NULL,NULL
33885,338,350,NULL,NULL,NULL
33886,1634,350,NULL,NULL,NULL
33887,1660,350,NULL,NULL,NULL
33888,1453,352,NULL,NULL,NULL
33889,662,352,NULL,NULL,NULL
33890,1684,352,NULL,NULL,NULL
33891,1164,352,NULL,NULL,NULL
33892,348,353,NULL,NULL,NULL
33893,659,361,NULL,NULL,NULL
33894,1686,370,NULL,NULL,NULL
33895,1453,370,NULL,NULL,NULL
33896,1609,370,NULL,NULL,NULL
33897,659,370,NULL,NULL,NULL
33898,662,370,NULL,NULL,NULL
33899,1614,370,NULL,NULL,NULL
33900,1684,370,NULL,NULL,NULL
33901,1164,370,NULL,NULL,NULL
33902,1620,370,NULL,NULL,NULL
33903,5974,370,NULL,NULL,NULL
33904,2792,370,NULL,NULL,NULL
33905,2793,370,NULL,NULL,NULL
33906,1660,370,NULL,NULL,NULL
33907,1644,390,NULL,NULL,NULL
33908,1029,390,NULL,NULL,NULL
33909,1032,390,NULL,NULL,NULL
33910,3237,390,NULL,NULL,NULL
33911,1034,390,NULL,NULL,NULL
33912,412,410,NULL,NULL,NULL
33913,1417,412,NULL,NULL,NULL
33914,4201,412,NULL,NULL,NULL
33915,3583,412,NULL,NULL,NULL
33916,410,412,NULL,NULL,NULL
33917,445,418,NULL,NULL,NULL
33918,1660,418,NULL,NULL,NULL
33919,418,445,NULL,NULL,NULL
33920,659,457,NULL,NULL,NULL
33921,516,464,NULL,NULL,NULL
33922,1515,466,NULL,NULL,NULL
33923,1685,466,NULL,NULL,NULL
33924,1417,466,NULL,NULL,NULL
33925,1103,466,NULL,NULL,NULL
33926,1183,466,NULL,NULL,NULL
33927,1199,466,NULL,NULL,NULL
33928,1319,466,NULL,NULL,NULL
33929,1176,466,NULL,NULL,NULL
33930,1511,466,NULL,NULL,NULL
33931,516,469,NULL,NULL,NULL
33932,2732,474,NULL,NULL,NULL
33933,1685,474,NULL,NULL,NULL
33934,3562,484,NULL,NULL,NULL
33935,659,487,NULL,NULL,NULL
33936,669,487,NULL,NULL,NULL
33937,1686,488,NULL,NULL,NULL
33938,1161,488,NULL,NULL,NULL
33939,1609,488,NULL,NULL,NULL
33940,1611,488,NULL,NULL,NULL
33941,1454,488,NULL,NULL,NULL
33942,659,488,NULL,NULL,NULL
33943,2792,488,NULL,NULL,NULL
33944,1693,488,NULL,NULL,NULL
33945,662,488,NULL,NULL,NULL
33946,1528,488,NULL,NULL,NULL
33947,4871,488,NULL,NULL,NULL
33948,1614,488,NULL,NULL,NULL
33949,664,488,NULL,NULL,NULL
33950,1546,488,NULL,NULL,NULL
33951,5968,488,NULL,NULL,NULL
33952,1684,488,NULL,NULL,NULL
33953,1164,488,NULL,NULL,NULL
33954,1619,488,NULL,NULL,NULL
33955,1620,488,NULL,NULL,NULL
33956,1166,488,NULL,NULL,NULL
33957,5974,488,NULL,NULL,NULL
33958,669,488,NULL,NULL,NULL
33959,670,488,NULL,NULL,NULL
33960,3371,488,NULL,NULL,NULL
33961,1515,488,NULL,NULL,NULL
33962,1685,488,NULL,NULL,NULL
33963,1199,488,NULL,NULL,NULL
33964,1520,488,NULL,NULL,NULL
33965,1849,498,NULL,NULL,NULL
33966,1725,498,NULL,NULL,NULL
33967,2003,498,NULL,NULL,NULL
33968,1690,498,NULL,NULL,NULL
33969,236,498,NULL,NULL,NULL
33970,2867,503,NULL,NULL,NULL
33971,2831,503,NULL,NULL,NULL
33972,2107,503,NULL,NULL,NULL
33973,516,510,NULL,NULL,NULL
33974,1644,513,NULL,NULL,NULL
33975,464,516,NULL,NULL,NULL
33976,510,516,NULL,NULL,NULL
33977,469,516,NULL,NULL,NULL
33978,517,516,NULL,NULL,NULL
33979,516,517,NULL,NULL,NULL
33980,1565,519,NULL,NULL,NULL
33981,659,529,NULL,NULL,NULL
33982,669,529,NULL,NULL,NULL
33983,1082,575,NULL,NULL,NULL
33984,1686,580,NULL,NULL,NULL
33985,1453,580,NULL,NULL,NULL
33986,1609,580,NULL,NULL,NULL
33987,1454,580,NULL,NULL,NULL
33988,659,580,NULL,NULL,NULL
33989,662,580,NULL,NULL,NULL
33990,1614,580,NULL,NULL,NULL
33991,5968,580,NULL,NULL,NULL
33992,1684,580,NULL,NULL,NULL
33993,1164,580,NULL,NULL,NULL
33994,5974,580,NULL,NULL,NULL
33995,669,580,NULL,NULL,NULL
33996,643,602,NULL,NULL,NULL
33997,1660,602,NULL,NULL,NULL
33998,659,622,NULL,NULL,NULL
33999,5974,622,NULL,NULL,NULL
34000,627,623,NULL,NULL,NULL
34001,633,623,NULL,NULL,NULL
34002,654,623,NULL,NULL,NULL
34003,3378,624,NULL,NULL,NULL
34004,641,624,NULL,NULL,NULL
34005,645,624,NULL,NULL,NULL
34006,3575,624,NULL,NULL,NULL
34007,3381,624,NULL,NULL,NULL
34008,628,626,NULL,NULL,NULL
34009,3569,626,NULL,NULL,NULL
34010,636,626,NULL,NULL,NULL
34011,653,626,NULL,NULL,NULL
34012,656,626,NULL,NULL,NULL
34013,623,627,NULL,NULL,NULL
34014,628,627,NULL,NULL,NULL
34015,626,627,NULL,NULL,NULL
34016,633,627,NULL,NULL,NULL
34017,3567,627,NULL,NULL,NULL
34018,644,627,NULL,NULL,NULL
34019,3569,627,NULL,NULL,NULL
34020,3387,627,NULL,NULL,NULL
34021,3571,627,NULL,NULL,NULL
34022,3351,627,NULL,NULL,NULL
34023,653,627,NULL,NULL,NULL
34024,3574,627,NULL,NULL,NULL
34025,659,628,NULL,NULL,NULL
34026,662,628,NULL,NULL,NULL
34027,5974,628,NULL,NULL,NULL
34028,626,628,NULL,NULL,NULL
34029,627,628,NULL,NULL,NULL
34030,635,628,NULL,NULL,NULL
34031,637,628,NULL,NULL,NULL
34032,3385,628,NULL,NULL,NULL
34033,630,628,NULL,NULL,NULL
34034,639,628,NULL,NULL,NULL
34035,643,628,NULL,NULL,NULL
34036,651,628,NULL,NULL,NULL
34037,3573,628,NULL,NULL,NULL
34038,654,628,NULL,NULL,NULL
34039,3388,629,NULL,NULL,NULL
34040,3378,629,NULL,NULL,NULL
34041,3380,629,NULL,NULL,NULL
34042,3576,629,NULL,NULL,NULL
34043,3381,629,NULL,NULL,NULL
34044,659,630,NULL,NULL,NULL
34045,628,630,NULL,NULL,NULL
34046,657,630,NULL,NULL,NULL
34047,656,630,NULL,NULL,NULL
34048,623,633,NULL,NULL,NULL
34049,627,633,NULL,NULL,NULL
34050,654,633,NULL,NULL,NULL
34051,628,635,NULL,NULL,NULL
34052,3385,635,NULL,NULL,NULL
34053,639,635,NULL,NULL,NULL
34054,636,635,NULL,NULL,NULL
34055,626,636,NULL,NULL,NULL
34056,635,636,NULL,NULL,NULL
34057,3385,636,NULL,NULL,NULL
34058,648,636,NULL,NULL,NULL
34059,3572,636,NULL,NULL,NULL
34060,3573,636,NULL,NULL,NULL
34061,653,636,NULL,NULL,NULL
34062,659,637,NULL,NULL,NULL
34063,628,637,NULL,NULL,NULL
34064,3378,638,NULL,NULL,NULL
34065,654,638,NULL,NULL,NULL
34066,628,639,NULL,NULL,NULL
34067,643,639,NULL,NULL,NULL
34068,656,639,NULL,NULL,NULL
34069,624,641,NULL,NULL,NULL
34070,645,641,NULL,NULL,NULL
34071,654,641,NULL,NULL,NULL
34072,3576,641,NULL,NULL,NULL
34073,3381,641,NULL,NULL,NULL
34074,628,643,NULL,NULL,NULL
34075,602,643,NULL,NULL,NULL
34076,639,643,NULL,NULL,NULL
34077,627,644,NULL,NULL,NULL
34078,3569,644,NULL,NULL,NULL
34079,3568,644,NULL,NULL,NULL
34080,653,644,NULL,NULL,NULL
34081,656,644,NULL,NULL,NULL
34082,654,645,NULL,NULL,NULL
34083,636,648,NULL,NULL,NULL
34084,628,651,NULL,NULL,NULL
34085,626,653,NULL,NULL,NULL
34086,627,653,NULL,NULL,NULL
34087,636,653,NULL,NULL,NULL
34088,656,653,NULL,NULL,NULL
34089,623,654,NULL,NULL,NULL
34090,628,654,NULL,NULL,NULL
34091,633,654,NULL,NULL,NULL
34092,638,654,NULL,NULL,NULL
34093,3378,654,NULL,NULL,NULL
34094,641,654,NULL,NULL,NULL
34095,645,654,NULL,NULL,NULL
34096,3351,654,NULL,NULL,NULL
34097,3575,654,NULL,NULL,NULL
34098,3381,654,NULL,NULL,NULL
34099,1686,655,NULL,NULL,NULL
34100,659,655,NULL,NULL,NULL
34101,662,655,NULL,NULL,NULL
34102,4871,655,NULL,NULL,NULL
34103,1614,655,NULL,NULL,NULL
34104,664,655,NULL,NULL,NULL
34105,5968,655,NULL,NULL,NULL
34106,666,655,NULL,NULL,NULL
34107,5974,655,NULL,NULL,NULL
34108,669,655,NULL,NULL,NULL
34109,670,655,NULL,NULL,NULL
34110,659,656,NULL,NULL,NULL
34111,626,656,NULL,NULL,NULL
34112,630,656,NULL,NULL,NULL
34113,639,656,NULL,NULL,NULL
34114,644,656,NULL,NULL,NULL
34115,3569,656,NULL,NULL,NULL
34116,3568,656,NULL,NULL,NULL
34117,3570,656,NULL,NULL,NULL
34118,653,656,NULL,NULL,NULL
34119,659,657,NULL,NULL,NULL
34120,662,657,NULL,NULL,NULL
34121,666,657,NULL,NULL,NULL
34122,5974,657,NULL,NULL,NULL
34123,635,657,NULL,NULL,NULL
34124,630,657,NULL,NULL,NULL
34125,655,657,NULL,NULL,NULL
34126,622,659,NULL,NULL,NULL
34127,1187,659,NULL,NULL,NULL
34128,628,659,NULL,NULL,NULL
34129,1486,659,NULL,NULL,NULL
34130,1332,659,NULL,NULL,NULL
34131,341,659,NULL,NULL,NULL
34132,3550,659,NULL,NULL,NULL
34133,370,659,NULL,NULL,NULL
34134,580,659,NULL,NULL,NULL
34135,1515,659,NULL,NULL,NULL
34136,529,659,NULL,NULL,NULL
34137,681,659,NULL,NULL,NULL
34138,637,659,NULL,NULL,NULL
34139,630,659,NULL,NULL,NULL
34140,361,659,NULL,NULL,NULL
34141,487,659,NULL,NULL,NULL
34142,488,659,NULL,NULL,NULL
34143,698,659,NULL,NULL,NULL
34144,689,659,NULL,NULL,NULL
34145,657,659,NULL,NULL,NULL
34146,457,659,NULL,NULL,NULL
34147,656,659,NULL,NULL,NULL
34148,655,659,NULL,NULL,NULL
34149,1187,662,NULL,NULL,NULL
34150,628,662,NULL,NULL,NULL
34151,1486,662,NULL,NULL,NULL
34152,1332,662,NULL,NULL,NULL
34153,341,662,NULL,NULL,NULL
34154,1513,662,NULL,NULL,NULL
34155,3550,662,NULL,NULL,NULL
34156,370,662,NULL,NULL,NULL
34157,580,662,NULL,NULL,NULL
34158,352,662,NULL,NULL,NULL
34159,5985,662,NULL,NULL,NULL
34160,488,662,NULL,NULL,NULL
34161,698,662,NULL,NULL,NULL
34162,1520,662,NULL,NULL,NULL
34163,689,662,NULL,NULL,NULL
34164,657,662,NULL,NULL,NULL
34165,1549,662,NULL,NULL,NULL
34166,655,662,NULL,NULL,NULL
34167,2792,662,NULL,NULL,NULL
34168,1187,664,NULL,NULL,NULL
34169,1332,664,NULL,NULL,NULL
34170,3550,664,NULL,NULL,NULL
34171,488,664,NULL,NULL,NULL
34172,689,664,NULL,NULL,NULL
34173,655,664,NULL,NULL,NULL
34174,657,666,NULL,NULL,NULL
34175,655,666,NULL,NULL,NULL
34176,1486,669,NULL,NULL,NULL
34177,1332,669,NULL,NULL,NULL
34178,302,669,NULL,NULL,NULL
34179,3550,669,NULL,NULL,NULL
34180,580,669,NULL,NULL,NULL
34181,529,669,NULL,NULL,NULL
34182,681,669,NULL,NULL,NULL
34183,3939,669,NULL,NULL,NULL
34184,5985,669,NULL,NULL,NULL
34185,487,669,NULL,NULL,NULL
34186,488,669,NULL,NULL,NULL
34187,698,669,NULL,NULL,NULL
34188,689,669,NULL,NULL,NULL
34189,655,669,NULL,NULL,NULL
34190,1332,670,NULL,NULL,NULL
34191,3550,670,NULL,NULL,NULL
34192,488,670,NULL,NULL,NULL
34193,655,670,NULL,NULL,NULL
34194,3229,677,NULL,NULL,NULL
34195,1686,681,NULL,NULL,NULL
34196,1453,681,NULL,NULL,NULL
34197,659,681,NULL,NULL,NULL
34198,1684,681,NULL,NULL,NULL
34199,4304,681,NULL,NULL,NULL
34200,669,681,NULL,NULL,NULL
34201,726,688,NULL,NULL,NULL
34202,704,688,NULL,NULL,NULL
34203,1686,689,NULL,NULL,NULL
34204,1453,689,NULL,NULL,NULL
34205,659,689,NULL,NULL,NULL
34206,662,689,NULL,NULL,NULL
34207,664,689,NULL,NULL,NULL
34208,1684,689,NULL,NULL,NULL
34209,669,689,NULL,NULL,NULL
34210,726,693,NULL,NULL,NULL
34211,1686,698,NULL,NULL,NULL
34212,1453,698,NULL,NULL,NULL
34213,659,698,NULL,NULL,NULL
34214,662,698,NULL,NULL,NULL
34215,1684,698,NULL,NULL,NULL
34216,4304,698,NULL,NULL,NULL
34217,669,698,NULL,NULL,NULL
34218,726,704,NULL,NULL,NULL
34219,688,704,NULL,NULL,NULL
34220,4201,723,NULL,NULL,NULL
34221,3273,726,NULL,NULL,NULL
34222,704,726,NULL,NULL,NULL
34223,3581,726,NULL,NULL,NULL
34224,693,726,NULL,NULL,NULL
34225,688,726,NULL,NULL,NULL
34226,1660,726,NULL,NULL,NULL
34227,897,796,NULL,NULL,NULL
34228,1136,864,NULL,NULL,NULL
34229,2831,874,NULL,NULL,NULL
34230,896,893,NULL,NULL,NULL
34231,897,893,NULL,NULL,NULL
34232,1148,896,NULL,NULL,NULL
34233,911,896,NULL,NULL,NULL
34234,1347,897,NULL,NULL,NULL
34235,896,897,NULL,NULL,NULL
34236,893,897,NULL,NULL,NULL
34237,796,897,NULL,NULL,NULL
34238,2979,897,NULL,NULL,NULL
34239,911,897,NULL,NULL,NULL
34240,902,897,NULL,NULL,NULL
34241,897,911,NULL,NULL,NULL
34242,896,911,NULL,NULL,NULL
34243,1136,949,NULL,NULL,NULL
34244,2831,972,NULL,NULL,NULL
34245,983,979,NULL,NULL,NULL
34246,982,979,NULL,NULL,NULL
34247,979,982,NULL,NULL,NULL
34248,983,982,NULL,NULL,NULL
34249,979,983,NULL,NULL,NULL
34250,982,983,NULL,NULL,NULL
34251,1351,1022,NULL,NULL,NULL
34252,1383,1029,NULL,NULL,NULL
34253,390,1029,NULL,NULL,NULL
34254,349,1032,NULL,NULL,NULL
34255,1184,1033,NULL,NULL,NULL
34256,3244,1034,NULL,NULL,NULL
34257,1182,1034,NULL,NULL,NULL
34258,1184,1034,NULL,NULL,NULL
34259,1230,1034,NULL,NULL,NULL
34260,1383,1034,NULL,NULL,NULL
34261,349,1034,NULL,NULL,NULL
34262,390,1034,NULL,NULL,NULL
34263,271,1037,NULL,NULL,NULL
34264,1079,1078,NULL,NULL,NULL
34265,3641,1078,NULL,NULL,NULL
34266,1081,1078,NULL,NULL,NULL
34267,1082,1078,NULL,NULL,NULL
34268,341,1078,NULL,NULL,NULL
34269,337,1078,NULL,NULL,NULL
34270,349,1078,NULL,NULL,NULL
34271,343,1078,NULL,NULL,NULL
34272,347,1078,NULL,NULL,NULL
34273,3641,1079,NULL,NULL,NULL
34274,3641,1080,NULL,NULL,NULL
34275,1078,1081,NULL,NULL,NULL
34276,1082,1081,NULL,NULL,NULL
34277,3641,1082,NULL,NULL,NULL
34278,1078,1082,NULL,NULL,NULL
34279,1081,1082,NULL,NULL,NULL
34280,1097,1096,NULL,NULL,NULL
34281,5990,1097,NULL,NULL,NULL
34282,2101,1097,NULL,NULL,NULL
34283,3654,1097,NULL,NULL,NULL
34284,2104,1097,NULL,NULL,NULL
34285,3244,1103,NULL,NULL,NULL
34286,3255,1103,NULL,NULL,NULL
34287,2828,1103,NULL,NULL,NULL
34288,2819,1103,NULL,NULL,NULL
34289,2831,1103,NULL,NULL,NULL
34290,466,1103,NULL,NULL,NULL
34291,2013,1105,NULL,NULL,NULL
34292,2003,1109,NULL,NULL,NULL
34293,2101,1117,NULL,NULL,NULL
34294,1136,1117,NULL,NULL,NULL
34295,300,1136,NULL,NULL,NULL
34296,864,1136,NULL,NULL,NULL
34297,1148,1136,NULL,NULL,NULL
34298,2101,1136,NULL,NULL,NULL
34299,5426,1136,NULL,NULL,NULL
34300,1151,1136,NULL,NULL,NULL
34301,1144,1136,NULL,NULL,NULL
34302,1137,1136,NULL,NULL,NULL
34303,949,1136,NULL,NULL,NULL
34304,271,1136,NULL,NULL,NULL
34305,1117,1136,NULL,NULL,NULL
34306,1136,1137,NULL,NULL,NULL
34307,1136,1144,NULL,NULL,NULL
34308,5981,1146,NULL,NULL,NULL
34309,2005,1146,NULL,NULL,NULL
34310,1136,1148,NULL,NULL,NULL
34311,2107,1148,NULL,NULL,NULL
34312,896,1148,NULL,NULL,NULL
34313,1136,1151,NULL,NULL,NULL
34314,5981,1158,NULL,NULL,NULL
34315,488,1161,NULL,NULL,NULL
34316,1486,1164,NULL,NULL,NULL
34317,1498,1164,NULL,NULL,NULL
34318,1332,1164,NULL,NULL,NULL
34319,302,1164,NULL,NULL,NULL
34320,370,1164,NULL,NULL,NULL
34321,4654,1164,NULL,NULL,NULL
34322,580,1164,NULL,NULL,NULL
34323,352,1164,NULL,NULL,NULL
34324,488,1164,NULL,NULL,NULL
34325,1213,1164,NULL,NULL,NULL
34326,488,1166,NULL,NULL,NULL
34327,1453,1167,NULL,NULL,NULL
34328,2792,1167,NULL,NULL,NULL
34329,466,1167,NULL,NULL,NULL
34330,488,1167,NULL,NULL,NULL
34331,2831,1168,NULL,NULL,NULL
34332,466,1176,NULL,NULL,NULL
34333,1034,1182,NULL,NULL,NULL
34334,16,1182,NULL,NULL,NULL
34335,1219,1183,NULL,NULL,NULL
34336,466,1183,NULL,NULL,NULL
34337,1033,1184,NULL,NULL,NULL
34338,1034,1184,NULL,NULL,NULL
34339,1511,1186,NULL,NULL,NULL
34340,1188,1187,NULL,NULL,NULL
34341,1609,1187,NULL,NULL,NULL
34342,659,1187,NULL,NULL,NULL
34343,662,1187,NULL,NULL,NULL
34344,664,1187,NULL,NULL,NULL
34345,1620,1187,NULL,NULL,NULL
34346,1187,1188,NULL,NULL,NULL
34347,1197,1188,NULL,NULL,NULL
34348,2792,1191,NULL,NULL,NULL
34349,2793,1191,NULL,NULL,NULL
34350,349,1195,NULL,NULL,NULL
34351,2831,1197,NULL,NULL,NULL
34352,1188,1197,NULL,NULL,NULL
34353,1705,1197,NULL,NULL,NULL
34354,2675,1197,NULL,NULL,NULL
34355,1708,1197,NULL,NULL,NULL
34356,2490,1197,NULL,NULL,NULL
34357,1609,1197,NULL,NULL,NULL
34358,1620,1197,NULL,NULL,NULL
34359,2831,1198,NULL,NULL,NULL
34360,1230,1198,NULL,NULL,NULL
34361,1453,1198,NULL,NULL,NULL
34362,337,1199,NULL,NULL,NULL
34363,349,1199,NULL,NULL,NULL
34364,339,1199,NULL,NULL,NULL
34365,347,1199,NULL,NULL,NULL
34366,466,1199,NULL,NULL,NULL
34367,488,1199,NULL,NULL,NULL
34368,1194,1210,NULL,NULL,NULL
34369,1383,1213,NULL,NULL,NULL
34370,1609,1213,NULL,NULL,NULL
34371,1614,1213,NULL,NULL,NULL
34372,1164,1213,NULL,NULL,NULL
34373,1620,1213,NULL,NULL,NULL
34374,2792,1213,NULL,NULL,NULL
34375,2793,1213,NULL,NULL,NULL
34376,3237,1214,NULL,NULL,NULL
34377,3237,1218,NULL,NULL,NULL
34378,1609,1218,NULL,NULL,NULL
34379,1614,1218,NULL,NULL,NULL
34380,1198,1230,NULL,NULL,NULL
34381,1289,1230,NULL,NULL,NULL
34382,1286,1230,NULL,NULL,NULL
34383,1287,1230,NULL,NULL,NULL
34384,1522,1230,NULL,NULL,NULL
34385,1288,1230,NULL,NULL,NULL
34386,343,1230,NULL,NULL,NULL
34387,1481,1230,NULL,NULL,NULL
34388,1473,1230,NULL,NULL,NULL
34389,1034,1230,NULL,NULL,NULL
34390,1511,1230,NULL,NULL,NULL
34391,1400,1246,NULL,NULL,NULL
34392,1351,1278,NULL,NULL,NULL
34393,1368,1286,NULL,NULL,NULL
34394,1230,1286,NULL,NULL,NULL
34395,1400,1286,NULL,NULL,NULL
34396,1230,1287,NULL,NULL,NULL
34397,1230,1288,NULL,NULL,NULL
34398,1351,1288,NULL,NULL,NULL
34399,1368,1289,NULL,NULL,NULL
34400,1230,1289,NULL,NULL,NULL
34401,1377,1289,NULL,NULL,NULL
34402,1324,1289,NULL,NULL,NULL
34403,1400,1289,NULL,NULL,NULL
34404,1660,1300,NULL,NULL,NULL
34405,466,1319,NULL,NULL,NULL
34406,1383,1321,NULL,NULL,NULL
34407,1289,1324,NULL,NULL,NULL
34408,1686,1332,NULL,NULL,NULL
34409,1609,1332,NULL,NULL,NULL
34410,659,1332,NULL,NULL,NULL
34411,662,1332,NULL,NULL,NULL
34412,1614,1332,NULL,NULL,NULL
34413,664,1332,NULL,NULL,NULL
34414,1164,1332,NULL,NULL,NULL
34415,1619,1332,NULL,NULL,NULL
34416,1620,1332,NULL,NULL,NULL
34417,669,1332,NULL,NULL,NULL
34418,670,1332,NULL,NULL,NULL
34419,2867,1347,NULL,NULL,NULL
34420,897,1347,NULL,NULL,NULL
34421,3641,1347,NULL,NULL,NULL
34422,1082,1347,NULL,NULL,NULL
34423,2107,1347,NULL,NULL,NULL
34424,1688,1347,NULL,NULL,NULL
34425,1690,1347,NULL,NULL,NULL
34426,1584,1347,NULL,NULL,NULL
34427,1278,1351,NULL,NULL,NULL
34428,2831,1351,NULL,NULL,NULL
34429,1288,1351,NULL,NULL,NULL
34430,1022,1351,NULL,NULL,NULL
34431,3260,1351,NULL,NULL,NULL
34432,1289,1368,NULL,NULL,NULL
34433,1286,1368,NULL,NULL,NULL
34434,1289,1377,NULL,NULL,NULL
34435,1522,1383,NULL,NULL,NULL
34436,1029,1383,NULL,NULL,NULL
34437,343,1383,NULL,NULL,NULL
34438,1520,1383,NULL,NULL,NULL
34439,1481,1383,NULL,NULL,NULL
34440,1321,1383,NULL,NULL,NULL
34441,3237,1383,NULL,NULL,NULL
34442,1473,1383,NULL,NULL,NULL
34443,1546,1383,NULL,NULL,NULL
34444,1034,1383,NULL,NULL,NULL
34445,1213,1383,NULL,NULL,NULL
34446,1660,1383,NULL,NULL,NULL
34447,3260,1388,NULL,NULL,NULL
34448,1423,1388,NULL,NULL,NULL
34449,1437,1388,NULL,NULL,NULL
34450,390,1388,NULL,NULL,NULL
34451,1289,1400,NULL,NULL,NULL
34452,1286,1400,NULL,NULL,NULL
34453,1246,1400,NULL,NULL,NULL
34454,1473,1400,NULL,NULL,NULL
34455,1660,1400,NULL,NULL,NULL
34456,2831,1417,NULL,NULL,NULL
34457,5968,1417,NULL,NULL,NULL
34458,412,1417,NULL,NULL,NULL
34459,5974,1417,NULL,NULL,NULL
34460,1388,1423,NULL,NULL,NULL
34461,349,1425,NULL,NULL,NULL
34462,2828,1437,NULL,NULL,NULL
34463,1388,1437,NULL,NULL,NULL
34464,342,1438,NULL,NULL,NULL
34465,337,1438,NULL,NULL,NULL
34466,1511,1443,NULL,NULL,NULL
34467,1453,1450,NULL,NULL,NULL
34468,1198,1453,NULL,NULL,NULL
34469,1462,1453,NULL,NULL,NULL
34470,1470,1453,NULL,NULL,NULL
34471,370,1453,NULL,NULL,NULL
34472,4654,1453,NULL,NULL,NULL
34473,580,1453,NULL,NULL,NULL
34474,681,1453,NULL,NULL,NULL
34475,2773,1453,NULL,NULL,NULL
34476,352,1453,NULL,NULL,NULL
34477,2792,1453,NULL,NULL,NULL
34478,1167,1453,NULL,NULL,NULL
34479,698,1453,NULL,NULL,NULL
34480,1485,1453,NULL,NULL,NULL
34481,1520,1453,NULL,NULL,NULL
34482,689,1453,NULL,NULL,NULL
34483,3373,1453,NULL,NULL,NULL
34484,1450,1453,NULL,NULL,NULL
34485,2831,1453,NULL,NULL,NULL
34486,580,1454,NULL,NULL,NULL
34487,488,1454,NULL,NULL,NULL
34488,1511,1462,NULL,NULL,NULL
34489,1510,1462,NULL,NULL,NULL
34490,1453,1462,NULL,NULL,NULL
34491,1614,1462,NULL,NULL,NULL
34492,1546,1462,NULL,NULL,NULL
34493,3367,1470,NULL,NULL,NULL
34494,1489,1470,NULL,NULL,NULL
34495,1453,1470,NULL,NULL,NULL
34496,1614,1470,NULL,NULL,NULL
34497,1511,1471,NULL,NULL,NULL
