airlineID,planeTypeID,starting_year,index,retirement_year,rent_airlineID
5098,64,1995,4,2032,
32,15,1991,3,2016,
324,64,1957,5,2006,
3051,64,1969,1,1978,
2923,186,2002,4,2036,
2009,167,2002,2,2018,
1889,170,1990,3,2016,
2520,82,1950,2,1967,
5309,17,1956,2,1975,
1758,64,1964,3,1993,
15837,121,2000,4,2035,
2009,13,2010,5,2057,
2520,21,1999,2,2015,
214,15,1988,3,2014,
1758,90,1966,1,1974,
4296,75,1994,3,2021,
5265,181,1976,4,2011,
866,75,1993,4,2028,
2009,87,1963,1,1971,
4379,70,1966,3,1995,
16133,116,1952,1,1961,
2468,13,1990,3,2020,
16149,147,1959,3,1988,
2822,28,2002,5,2042,
28,17,1974,2,1992,
1316,74,1967,5,2016,
1886,170,1968,1,1978,
2350,75,1995,1,2004,1355
5352,15,1988,3,2012,
4609,64,1962,4,1997,
5209,15,1992,5,2041,
137,182,1954,1,1964,
2183,96,1962,5,2012,
3363,231,1973,4,2007,
751,75,2018,2,2038,
336,49,1960,3,1986,
28,71,2005,1,2014,
3463,15,1964,2,1984,
644,64,1978,3,2008,
576,15,1966,2,1985,
4687,13,1987,1,1995,
4374,75,1954,4,1990,5209
3378,147,1967,3,1994,
4609,64,1959,1,1967,
5484,64,1964,3,1990,
199,13,1966,1,1975,
220,17,1984,3,2011,
3179,9,2015,1,2023,
5067,92,1958,2,1976,
220,15,2016,5,2063,
3321,21,1992,1,2001,
4089,98,1950,1,1958,
2604,170,1952,4,1987,1355
137,15,2007,3,2031,
24,97,2002,5,2046,
242,13,1978,4,2010,
5352,15,2013,1,2022,
2297,13,1966,3,1993,
491,170,1950,5,1997,
324,64,1967,5,2012,
2988,90,1959,4,1999,
5484,64,2020,2,2039,
503,72,1988,2,2005,
3830,21,1962,1,1970,
3163,21,1966,2,1985,
4869,20,1990,5,2034,
218,17,1990,4,2028,
3021,15,2013,2,2029,24
596,82,1950,5,1999,
3251,151,1994,4,2030,
5209,75,1960,5,2003,
3163,95,1999,3,2024,
2520,75,1986,3,2010,
1293,175,1984,2,2002,
3320,17,1956,2,1972,
596,17,1971,1,1980,
1882,75,1969,5,2010,
2660,75,1966,5,2015,
24,101,1967,2,1985,
2548,13,1957,4,1996,
24,13,2003,5,2049,
3000,75,1969,1,1979,
751,13,1954,2,1973,
5352,15,2006,4,2039,
5097,13,1982,1,1990,
5461,15,2013,3,2037,
690,170,2001,3,2031,
5209,75,2005,3,2029,
2468,13,1980,3,2007,
20270,121,1993,1,2001,
2850,15,1991,1,1999,
137,15,2005,2,2024,
692,6,1975,1,1983,
3741,152,2003,4,2037,
3163,76,2010,1,2018,
12978,15,1950,3,1977,
3378,21,2009,1,2019,
1316,70,2013,1,2022,
3320,17,2018,3,2047,
5209,175,1970,1,1978,
137,13,2012,3,2041,
4091,15,1998,3,2024,
5265,17,1954,2,1971,
5309,7,2010,3,2039,
24,17,1993,4,2027,3090
3163,20,1983,4,2020,
4533,21,2006,5,2055,
3029,15,1962,5,2007,
1767,64,1991,5,2035,
5347,123,1958,1,1967,3090
4947,15,1954,5,1994,
3098,214,1960,5,2004,1355
1680,21,1968,4,2000,
3778,20,1986,1,1996,
2350,92,1982,3,2006,
4867,13,2006,2,2024,
4867,17,2008,5,2053,
3539,186,1972,3,1997,
2581,75,2003,3,2027,
24,181,2009,1,2018,
2923,186,1953,1,1962,
1308,147,1977,1,1987,
4533,166,2015,1,2024,
1758,15,1980,4,2013,
330,54,1996,4,2033,
412,170,2008,1,2017,
751,75,1962,2,1981,
5265,75,2002,4,2035,
1472,227,1952,2,1970,
4089,20,1988,4,2021,
2200,15,1963,3,1988,
5331,15,1980,1,1988,
4296,75,1967,3,1995,
1882,75,1974,3,2003,
4951,75,1955,2,1974,
2439,15,1992,4,2027,5352
1073,170,2017,1,2026,
24,94,1973,4,2006,
1790,74,1986,5,2031,
5234,15,1975,4,2013,
3090,87,1958,4,1998,
24,101,1966,1,1976,
3778,21,2015,5,2061,
24,64,1977,3,2003,
4234,174,1996,5,2037,
4296,75,1959,2,1978,
4374,74,2008,1,2016,
2660,75,1996,2,2015,
4951,75,1978,1,1987,
3329,182,2004,2,2022,
4296,75,1979,5,2023,
3674,6,2020,2,2040,
1813,17,2014,4,2049,
329,15,1974,1,1984,
214,75,1964,1,1972,
2773,21,2014,4,2054,
4296,75,1997,2,2015,
214,15,1988,5,2029,
407,20,2018,5,2066,
4750,13,1977,5,2023,
4296,75,1993,1,2001,
18825,186,1997,1,2007,
24,182,1992,1,2001,
5213,15,2004,5,2046,
1758,64,1959,5,2003,
4349,15,2017,1,2025,
4296,75,1968,4,2007,
3320,171,2009,5,2054,
10646,70,1951,4,1989,
2547,13,1954,3,1984,
15999,15,1960,2,1977,
5288,20,1988,3,2017,4296
2988,103,1976,5,2024,
2350,13,1989,2,2005,
2220,96,2017,5,2063,
35,15,1998,4,2038,
837,15,1973,2,1993,
3754,15,1978,5,2027,
5209,13,1951,4,1987,
4937,15,1959,2,1977,
5209,166,1979,1,1987,
5325,15,2011,1,2020,
1946,4,2003,3,2030,
3081,15,1982,3,2010,
596,15,1966,4,2000,90
4374,75,1977,4,2010,
4374,75,1993,4,2026,
3090,19,1960,5,2004,2822
2439,15,2010,4,2044,
2009,75,1991,5,2040,
1156,171,1984,3,2014,
4305,152,1961,2,1980,
17099,53,1956,4,1992,
5213,13,1963,5,2009,2183
2439,15,1958,3,1985,
3926,75,1973,2,1989,
10741,64,2020,2,2040,
24,64,2019,3,2047,
3378,7,1978,3,2003,
3210,103,2020,5,2061,4296
2421,152,1995,4,2028,
4947,15,1976,1,1984,
5209,167,2006,2,2025,
2297,13,1976,5,2025,
4869,17,2010,5,2059,
2684,15,1952,4,1988,
4329,75,1972,5,2017,
1767,15,1999,3,2024,
214,13,1967,5,2011,
3126,13,2016,4,2055,
329,15,1961,1,1970,
1355,90,2013,3,2042,
3329,152,1952,1,1961,
4687,15,1952,3,1980,2009
4091,92,2016,3,2043,
2222,29,1961,3,1985,
3163,95,1981,1,1990,5352
4091,98,1984,1,1993,
751,75,1966,4,1998,
1355,170,1974,1,1983,
1908,6,1982,5,2031,
130,17,2001,4,2040,
130,15,2014,4,2050,
1790,75,2016,4,2052,
502,183,1982,2,1998,
5209,92,1972,5,2020,
13899,17,1960,4,2000,
5209,76,1965,1,1973,
20577,59,2004,1,2014,
4089,96,1994,5,2035,
1767,15,1984,5,2031,
5265,17,2007,3,2032,
1758,64,1959,3,1983,
3290,76,1951,2,1970,
3051,64,1979,5,2028,
2987,166,1978,5,2026,
2520,13,1970,2,1988,
1758,15,1990,1,1998,
4547,59,2002,4,2038,
5461,15,1962,1,1972,
328,152,1968,5,2018,
5484,64,1952,3,1979,
2439,13,1978,1,1988,
4248,75,1972,1,1981,
2581,74,1988,4,2024,
3026,70,1987,5,2035,
1355,71,2016,3,2045,
3052,15,1965,3,1991,3320
596,87,1984,4,2019,5352
596,167,2015,5,2065,
24,182,2010,5,2053,
5347,122,1954,5,2002,
2987,17,1965,2,1983,
1790,75,1957,3,1986,
2420,7,1972,5,2021,
2994,64,1975,2,1994,2822
2009,182,1997,3,2023,
3871,6,1970,4,2010,
2581,74,1965,2,1985,
1882,75,1963,5,2005,
20976,74,1971,5,2016,
2439,15,1962,3,1986,3320
16725,175,1957,3,1985,
2660,75,2011,4,2048,
18228,50,2007,3,2034,
1758,29,1988,5,2035,5352
4611,15,1990,5,2038,
2350,82,1966,1,1975,
4435,21,2007,1,2016,
2987,97,1985,1,1994,
2942,13,1989,5,2032,
5209,13,1995,5,2038,
1758,20,1998,4,2038,
4319,7,1992,5,2037,
805,15,1958,3,1982,
218,15,1972,2,1991,
324,92,1952,4,1989,
4296,75,1971,4,2009,
4296,75,1953,1,1962,5209
4296,75,2018,3,2047,
1317,11,2010,3,2034,
4305,27,1996,2,2013,
5234,15,1981,3,2008,
5234,15,1955,3,1980,
3776,152,1996,4,2033,
866,15,2008,5,2057,
153,20,1954,4,1987,
214,15,2007,3,2035,
2987,90,2016,4,2053,
5179,70,2000,2,2017,
3081,15,1986,3,2015,
1758,15,1978,2,1997,
5461,15,1960,5,2003,
2575,15,1997,2,2014,
2091,17,2009,5,2059,
3290,75,1969,3,1997,
4329,15,1976,4,2015,
4720,185,1992,1,2001,
4559,17,2006,2,2023,
5209,152,2017,1,2026,
2297,13,1978,3,2002,
2990,71,2001,5,2048,
3029,170,1974,5,2023,
1756,170,2002,4,2040,
3210,167,2000,1,2008,
4609,75,1986,4,2025,
24,122,2008,5,2058,
4867,13,2000,2,2017,
805,15,2001,4,2035,
3163,21,1973,3,1997,
162,15,1972,3,1998,
3539,186,1994,2,2013,
5209,150,2009,3,2038,
1680,21,1962,2,1982,
2009,167,1961,5,2007,
2822,15,2008,2,2027,
2992,15,1960,4,1999,
5179,70,1950,4,1983,
4296,75,1997,1,2006,
4296,75,1978,4,2010,
330,20,1985,5,2027,
5179,70,1969,5,2014,
4374,75,2011,2,2029,
2297,13,1952,2,1969,
3871,11,2003,2,2022,2183
2987,90,2005,3,2032,2822
4808,13,2004,2,2023,
2850,15,1964,2,1982,5352
4867,97,2005,5,2054,
24,181,1975,1,1984,
5352,15,1967,2,1983,
4687,13,1965,4,2000,
2684,15,1994,4,2031,
3290,6,1983,1,1992,1797
2354,7,2008,3,2036,
1758,15,1964,1,1973,
3378,75,1975,4,2011,
2547,17,2000,1,2009,
751,15,1992,3,2020,
5213,13,1959,5,2009,
4021,152,2013,2,2030,
2660,75,1957,4,1991,5352
3378,21,1967,3,1997,
214,75,1971,1,1980,
1758,64,2017,2,2034,
4611,64,2012,3,2041,
2581,75,2006,4,2044,
24,13,1953,1,1962,
15999,15,1966,5,2007,
4089,75,2015,4,2048,
13088,75,2011,1,2020,
4611,13,1972,2,1988,
1767,170,2011,2,2027,
5265,182,1957,5,2001,
2520,21,1967,2,1984,
5213,13,2001,1,2010,
5038,15,2016,1,2025,
330,152,1980,3,2009,
16963,15,2000,1,2010,
3871,11,1974,3,2000,
4867,15,1991,2,2008,
2009,13,1974,2,1992,
4296,75,2018,2,2034,
1758,15,2005,2,2023,
24,13,1958,5,2007,324
6557,13,2012,2,2029,
5496,19,2007,5,2051,
1767,15,1975,4,2008,
4608,17,1970,1,1978,
1758,13,1966,5,2007,
3320,82,1985,4,2020,1797
5209,175,2000,3,2028,
5213,15,1959,5,2008,
214,15,2006,2,2024,
5209,20,1985,3,2015,
24,90,1984,1,1994,
3251,4,1957,3,1985,
2420,230,1985,3,2012,5352
2297,15,1992,1,2001,5352
5097,75,1958,4,1993,
18643,15,2008,5,2050,
2009,82,1957,3,1984,
20577,59,1954,4,1988,
1936,15,1964,4,2002,1797
1521,177,1955,5,1997,
24,13,1999,5,2046,
576,15,1992,4,2028,
1882,75,2008,1,2017,
2297,15,1996,2,2012,
2350,82,1977,4,2013,
2942,64,2014,4,2049,
4464,13,2012,5,2062,
5265,181,1984,4,2022,
6557,13,1962,5,2006,
2297,13,1996,5,2040,
3029,15,2000,4,2035,
153,180,2005,5,2049,2183
2297,13,1954,3,1980,5209
2684,15,2011,5,2060,
3179,9,2005,5,2047,
4374,75,1999,4,2035,
2091,20,1950,1,1960,
4319,75,1959,2,1977,5209
24,64,1953,5,1995,
4296,75,1971,5,2015,
1909,7,1958,1,1967,
2660,75,1980,2,1998,
2660,75,1987,1,1995,
3258,123,2011,1,2020,
5265,75,1960,3,1986,2822
1790,75,2013,3,2038,
4296,75,2018,1,2027,2009
3741,152,2003,2,2021,
3021,15,2004,4,2036,
35,15,1988,2,2005,
3320,17,1968,5,2017,
324,75,2007,4,2047,
24,75,2000,3,2028,
11763,64,1995,2,2011,
1371,7,1998,3,2027,
4608,13,1956,4,1991,
3320,122,1980,5,2026,
16726,229,1959,2,1979,
2922,9,1969,5,2012,
4375,64,2004,1,2014,
751,64,2017,3,2045,
1758,15,2003,5,2046,
1680,21,1964,4,2000,
4375,64,1958,2,1976,
5484,64,1974,3,1999,
9541,175,2004,3,2034,
2117,116,1970,3,1996,5352
4559,15,1979,2,1996,
214,15,1989,5,2038,
2297,13,2019,2,2038,
2421,152,2017,5,2059,
596,15,1968,4,2006,
3871,11,1979,5,2023,
596,218,1981,1,1989,2009
2822,13,1969,1,1977,
1006,15,1961,5,2002,
5461,15,2002,4,2036,
2297,13,1964,5,2006,
4951,15,2013,5,2062,
16624,64,1986,2,2003,
1758,15,1973,4,2010,3090
2439,15,1995,3,2019,
2297,13,2019,2,2035,
1882,75,2009,4,2048,
24,64,1955,1,1965,
502,4,1972,1,1982,
137,13,2006,4,2044,
596,21,1982,2,1999,
3320,152,1983,4,2022,
2009,75,2018,1,2026,
130,13,1983,1,1992,
24,92,1974,2,1994,
596,34,2016,4,2051,
3871,94,1991,4,2026,
13200,166,1994,1,2003,
4296,75,1982,5,2030,
10121,7,1953,4,1988,
1290,6,1998,5,2043,
5347,218,1962,5,2011,
839,71,1981,1,1990,
2604,170,1995,1,2004,
3052,15,2015,3,2044,
329,15,2003,4,2037,
4031,7,2012,4,2051,
2942,64,2016,2,2035,
2009,82,2009,3,2036,
2660,75,1962,4,1997,
21,15,1979,5,2029,
2660,75,1956,2,1973,
3251,151,1999,5,2046,
2822,123,1958,4,1998,
5265,75,1960,2,1978,
4296,75,1967,3,1995,1797
300,15,1999,4,2032,
96,17,2008,5,2054,
4951,17,1954,1,1963,
4329,15,1977,2,1994,
3029,15,2017,4,2055,
2922,214,1974,2,1990,
1925,17,1990,2,2007,
218,15,2019,3,2044,
2922,85,1986,5,2030,
4162,64,1995,4,2032,
837,20,1961,4,2000,
3189,74,2011,2,2030,
4547,70,1972,5,2015,
28,17,2004,1,2013,
5347,218,1993,5,2033,
596,17,2005,2,2024,
24,13,2018,3,2045,
1882,75,2014,1,2022,
3830,92,1998,3,2023,
2222,19,1975,1,1984,
3321,21,1968,4,2003,
2297,13,2008,1,2017,
330,170,2000,5,2041,
15837,123,1988,5,2038,
4296,75,2018,2,2035,
2634,15,1984,2,2004,
3090,75,2008,3,2034,
3029,170,1964,3,1991,
2660,47,1977,5,2021,
3290,75,1955,3,1985,
324,95,2020,5,2069,90
4965,54,1986,4,2025,
137,98,1993,2,2010,
4089,152,2011,2,2029,
4742,75,2011,3,2036,
5352,15,1999,3,2028,24
20710,231,1962,3,1990,
1767,13,1966,4,2004,
4869,54,1962,3,1991,
125,71,2019,1,2028,
4296,75,2015,1,2024,
1422,7,2001,4,2036,
794,73,1978,3,2003,
3778,75,1968,2,1985,
3926,15,1982,3,2008,
18732,76,1970,3,1999,24
4870,73,1954,5,2001,
805,15,1967,3,1991,
1758,64,2020,5,2062,
3320,29,1997,5,2043,
5213,13,1955,5,2004,
3321,21,2015,3,2043,
4869,15,2014,3,2043,
5209,94,1951,5,1997,
4840,41,1988,5,2028,
162,15,1984,1,1993,
18529,223,1994,1,2002,
137,98,1988,2,2004,
5461,15,1959,1,1968,3320
1844,15,1983,1,1992,90
5213,15,1990,1,2000,
524,222,1972,3,2001,2183
1767,15,1953,5,1997,
1758,17,1955,5,2000,
751,13,2006,3,2033,
4319,73,2010,1,2019,
2585,7,1980,3,2007,
214,15,1978,2,1996,
3021,15,1968,1,1977,90
240,15,1970,4,2006,
4178,231,1997,2,2016,
3026,88,1974,2,1994,
1683,15,2005,2,2021,
5179,70,1998,5,2038,
4533,94,1950,3,1976,
4296,75,1957,4,1996,
2421,167,1994,3,2019,
3320,13,2020,1,2028,
1355,90,2003,5,2053,
805,15,1972,3,2000,1797
2218,123,1957,4,1996,
4522,41,2015,5,2061,
4611,15,1966,4,2002,
1290,6,1988,2,2006,
13983,7,1973,3,2003,
28,92,1981,4,2013,
410,121,1969,5,2015,
3258,123,1989,2,2005,
2009,87,1966,5,2013,
5265,15,1951,5,1996,
4608,15,1984,1,1993,
3378,7,1975,4,2015,
2547,17,1979,4,2014,
2183,98,1969,2,1987,
2993,15,2000,4,2039,
4305,98,1987,2,2004,
3463,15,1994,2,2013,
2660,75,1950,4,1983,
2548,13,1995,5,2044,
4611,13,2014,1,2023,
4611,75,2017,3,2044,2183
4611,64,1962,4,2001,
1758,13,1977,3,2003,
5209,21,1964,3,1991,
1767,75,1973,1,1983,
596,13,1970,3,1996,
2297,13,1982,3,2012,
2009,217,2009,3,2034,
2222,13,2006,2,2023,
2992,15,1953,3,1979,
596,75,1957,1,1965,
3830,15,2012,1,2022,2822
4547,59,1997,1,2005,
1767,75,1992,1,2002,3320
2350,103,1977,2,1995,
6557,15,1950,3,1979,
4296,75,2005,5,2054,
4936,15,1999,2,2016,
5209,15,1968,4,2001,
1608,4,1972,4,2011,
2297,13,2006,4,2043,
5179,12,1962,5,2002,
5347,218,1993,2,2009,
2991,64,1988,4,2025,
2220,13,1985,2,2004,
214,17,1984,4,2019,
4296,75,1992,4,2025,1355
4951,75,2001,1,2010,
2009,87,1982,5,2030,
1156,171,2008,4,2048,
866,75,2006,1,2016,
1767,64,1993,1,2002,
4026,75,1978,2,1995,
218,20,1998,1,2007,
2222,20,2007,3,2036,
10118,186,1961,2,1981,
407,74,1971,2,1991,
4374,75,1980,4,2020,24
5322,15,1999,5,2044,
1882,75,2007,5,2056,
569,75,1968,5,2013,
3871,6,1957,2,1976,
35,15,2011,5,2056,
4951,13,2020,5,2064,
3320,15,2006,1,2015,
1758,64,1974,2,1991,
4319,75,1994,4,2030,
1316,74,1971,4,2010,
3378,19,1963,3,1991,
2987,15,1975,5,2016,
2297,13,1987,3,2013,
3320,15,1962,1,1971,
3090,217,1999,2,2017,
576,15,2009,3,2034,
3545,240,2011,1,2020,
5265,15,1978,5,2023,
3251,7,2007,3,2035,
5265,20,2017,3,2042,
3090,13,1978,1,1987,
4608,13,1993,4,2030,
1340,75,2001,1,2011,
345,151,2017,3,2044,
5188,231,1961,3,1985,
1340,241,1953,4,1988,
4609,75,2005,5,2045,
137,122,1982,4,2015,
4311,71,2001,1,2010,
794,75,2011,3,2035,
24,19,1992,5,2038,5209
3661,15,2002,2,2019,
3000,21,1954,1,1963,2183
4296,75,1959,4,1994,
2350,7,1958,1,1968,
1478,72,1978,4,2016,
3764,15,2012,3,2038,
3539,186,1967,5,2007,
3090,94,1989,5,2031,
2990,71,2015,3,2043,
2581,74,1952,4,1984,
4296,75,1999,1,2007,3090
5209,151,1983,1,1992,
90,75,2012,2,2029,3320
32,20,1986,1,1995,
137,17,1994,1,2002,
2009,87,1996,4,2030,
5309,17,1954,1,1963,
2091,17,1992,3,2020,
4248,13,1952,3,1978,
5179,5,1953,4,1989,
3321,122,1989,2,2006,
4951,17,1972,4,2010,
3021,15,1969,4,2006,3320
1767,15,1960,1,1969,
5213,13,1966,3,1994,
10741,64,1986,2,2004,
3321,70,1990,4,2026,
2297,15,1962,2,1978,
2009,87,1998,5,2047,
3000,75,1989,2,2008,
1758,15,1956,1,1965,3320
4248,7,2007,3,2033,
2009,123,2004,1,2013,
130,15,2014,2,2033,
3935,231,2010,1,2018,
5133,74,2010,5,2051,
4296,75,1962,1,1970,
1756,75,1992,2,2010,
4296,75,2013,5,2056,
130,13,2010,3,2035,
1156,7,1972,2,1990,
4611,64,1993,5,2035,
2822,15,1965,2,1984,
28,15,1985,1,1993,
5265,215,1963,5,2012,
2988,13,1986,3,2012,
3661,15,1997,2,2016,
5461,15,1977,1,1986,
1191,75,1974,5,2014,
4296,75,1985,1,1994,
5209,21,2015,5,2058,
3320,17,1999,5,2043,
5038,15,2017,4,2057,
137,15,1981,2,1999,
2988,15,1996,1,2006,
241,75,1950,2,1969,
5265,13,1972,2,1989,
1758,64,1981,2,1999,2822
4296,75,1963,5,2003,
1758,15,1977,3,2003,
5461,15,1976,4,2010,
19305,15,1999,5,2043,5352
5265,122,1981,2,2000,
5213,13,1959,5,2004,
1767,17,1958,2,1976,
2822,17,1965,4,2001,
2548,15,1970,3,1996,
1882,75,1961,1,1970,
690,170,1959,1,1969,
5325,13,1954,1,1964,
4559,15,1991,2,2009,
4599,75,1955,2,1975,
24,75,2000,5,2042,4296
2220,13,1971,1,1980,
214,75,1954,5,1995,3090
5213,15,1970,3,1999,
3321,122,1989,5,2034,
3321,13,1953,5,1999,
4559,15,2020,5,2063,
5213,13,1981,4,2021,
4296,75,2005,5,2051,
3179,15,1960,4,1993,
837,15,1961,1,1971,
5234,15,1974,5,2019,
751,75,1993,5,2039,
4951,98,1980,4,2016,
20004,71,1997,3,2025,
324,94,2004,1,2013,
4296,75,1983,4,2023,
1767,17,1995,4,2029,
1317,11,1955,2,1974,
866,75,2014,3,2044,
3321,21,1989,5,2035,
137,87,1984,4,2020,
4296,75,1991,2,2008,
1066,70,1972,2,1988,1797
3233,7,2012,4,2048,
2660,75,1981,2,1997,
1293,175,1979,1,1988,
3029,15,2009,5,2057,
4178,231,1979,2,1995,
4296,75,1976,5,2018,3320
5439,149,1956,2,1975,
33,229,1958,4,1995,
5265,181,1977,3,2002,
2297,13,1997,2,2014,
2604,170,1972,4,2004,
1946,13,1968,5,2009,
3764,15,1995,3,2023,
19305,15,2002,2,2020,
1790,75,1977,2,1996,
5098,64,1983,1,1993,
5234,15,2007,4,2045,
3830,17,1982,2,2002,
330,94,1970,4,2005,
1316,59,1984,1,1993,
4296,75,2016,1,2024,
96,15,1999,2,2017,
1868,87,1957,1,1965,2183
4611,64,1950,2,1970,
4559,21,1977,5,2020,
5461,15,1979,2,1995,
4296,75,2003,4,2042,
1750,50,1959,1,1968,
5360,29,1952,4,1989,
5213,13,1969,5,2018,
4936,15,2009,2,2027,
241,75,2001,5,2047,
1946,15,1967,5,2012,
33,54,1966,3,1991,
1206,163,1980,4,2013,
214,170,1977,1,1987,
2987,75,1956,3,1983,2009
3000,7,1959,3,1984,
2988,92,1992,4,2025,
4533,15,2004,1,2013,
3329,152,1986,5,2027,
1813,15,1990,1,1999,
6557,13,2016,5,2060,
5213,15,1959,2,1977,
1767,75,1966,5,2015,
2822,90,2011,1,2020,
5265,181,2016,4,2053,
4296,75,2008,3,2038,
137,95,2004,1,2013,
24,15,1960,3,1986,
2660,75,2019,4,2054,
2822,94,1998,5,2041,
4611,13,1973,3,1998,
5360,98,1950,3,1977,
4599,75,1952,2,1972,
1359,95,1974,4,2013,
3251,151,1986,1,1994,90
3029,170,2008,5,2054,
1758,64,1985,3,2012,
2297,13,2010,4,2043,
598,75,1984,2,2001,
543,214,2011,3,2038,
4248,75,1972,1,1981,
5265,29,1982,3,2011,1355
218,17,1950,5,1997,
5416,122,1971,5,2014,
690,170,1955,4,1995,
3321,17,2014,2,2033,4296
2297,13,2017,3,2046,
2660,75,1966,3,1992,
596,82,1952,5,1993,
2604,170,1954,1,1962,
13983,7,1968,5,2011,
15970,76,1964,4,2001,1797
137,15,1956,3,1985,
3090,74,2002,2,2018,
5213,13,1963,3,1993,
2009,75,1996,5,2042,
2420,230,1990,1,1999,
241,7,1982,3,2010,
2220,98,2000,4,2033,
1066,27,1962,1,1972,
330,54,1980,3,2005,
4737,13,2017,1,2026,
598,75,1978,5,2028,
1813,17,1969,2,1988,
4319,75,2010,2,2028,
1006,15,1965,3,1990,
5461,15,2003,2,2022,3320
837,15,1951,4,1987,
4611,64,2007,3,2036,
24,92,1986,3,2015,
20577,59,1950,4,1988,5352
1769,129,1956,4,1995,
2576,15,1955,5,2001,
24,167,1988,1,1998,
130,13,1963,4,2000,
4547,59,1971,2,1987,
5265,87,1989,5,2039,5352
2987,166,1954,1,1962,
4940,71,2018,3,2045,
3737,70,1995,3,2022,
4089,98,2007,5,2049,
2297,13,1987,2,2003,
5265,13,1973,1,1982,
151,59,2002,1,2010,
3378,94,1956,2,1975,
1355,34,1974,2,1992,3090
1756,75,1978,4,2017,
5484,64,1995,1,2004,
5265,122,1977,5,2023,
2009,123,2015,1,2023,
3321,21,1971,1,1979,
2548,15,1959,5,2005,
3090,19,1988,3,2015,
3090,123,1986,3,2012,
4296,75,1976,5,2019,
598,64,1983,2,2003,
4547,72,1952,5,1996,
5213,13,1970,4,2003,
5309,17,1986,5,2033,
491,186,1950,5,1992,
324,75,2012,4,2046,
410,121,2001,5,2050,
1889,75,1955,4,1994,
4840,41,1965,1,1974,
3830,17,1952,4,1984,
3830,92,1984,3,2011,4296
3026,70,1990,5,2035,
330,13,2010,2,2026,
1422,15,2011,2,2030,
2117,230,1971,2,1987,
4319,230,1998,4,2033,
35,13,2009,5,2056,
2009,75,2003,3,2028,
2009,175,2002,2,2019,4296
5325,13,1964,1,1973,
5265,215,1979,4,2011,
3000,74,1977,4,2010,
2987,90,1962,5,2009,
3857,69,2010,1,2020,
4296,75,2020,3,2047,
4608,17,1987,5,2030,
3320,13,1964,3,1991,
3325,41,2002,5,2044,
1767,64,1995,3,2022,
598,75,1998,3,2025,
5213,15,1969,4,2004,
596,19,1986,2,2005,
5209,151,1956,4,1993,
24,75,2006,2,2026,
5133,69,1967,3,1997,
2992,15,1975,5,2016,
5209,94,1990,2,2010,
130,92,2004,1,2013,
4319,74,2002,1,2011,
2353,7,1967,4,2005,
5213,13,1981,4,2016,4296
300,15,2016,1,2024,
4091,98,1967,4,2005,2183
2548,13,2010,5,2056,
4375,64,2014,2,2031,
751,75,2013,1,2022,
2350,13,1968,3,1995,
1767,17,1953,3,1980,
3850,15,1994,2,2013,
1767,15,2004,2,2021,
66,243,1991,5,2032,
2773,15,2020,1,2030,
5213,13,1967,3,1992,324
2009,94,1954,4,1992,
5439,150,1970,3,1995,
2922,15,2017,3,2046,
3029,170,1981,4,2018,
1191,7,1978,2,1996,
151,59,1997,4,2032,
751,27,2005,3,2032,
1355,15,2009,5,2050,
794,75,1987,1,1996,
2009,59,2001,4,2037,324
24,64,1999,5,2047,
4162,13,1975,2,1993,
2009,34,1971,5,2017,3320
3321,21,1982,4,2015,1355
3926,75,1988,2,2005,
5209,94,1973,4,2009,
1790,93,2012,3,2037,
3776,15,2008,2,2026,
5213,13,1988,1,1997,
5209,75,1969,1,1979,
2922,214,1996,2,2015,
218,13,1980,2,1997,
1943,64,1994,1,2002,
4687,13,2004,3,2034,
4296,75,1964,5,2006,
1946,15,1994,5,2042,
596,217,1981,3,2009,
576,15,1994,5,2040,
20686,231,1963,5,2003,
805,15,1995,3,2021,
508,7,1985,2,2002,
3320,13,2011,3,2037,
5479,20,1995,5,2043,
1626,15,1981,2,1998,
2354,7,1981,5,2028,
3811,214,1984,4,2021,
24,75,2019,4,2056,
4296,75,1954,4,1987,
690,170,1976,1,1984,2822
218,6,1950,1,1958,
4870,15,1993,3,2020,
3532,17,1956,3,1984,
4296,75,1958,5,2005,
1663,75,1991,5,2032,
4162,13,1967,2,1984,5352
24,87,2001,5,2042,
17408,92,2004,3,2032,
330,21,1953,3,1982,
596,170,1995,2,2015,
10741,64,1971,4,2010,
24,101,1982,1,1992,
24,20,1981,5,2023,
4089,59,1957,2,1976,
1478,72,1968,5,2012,1355
1758,64,2017,1,2027,
1006,15,1992,2,2010,
2439,15,2017,1,2026,
16508,187,1975,2,1992,1355
2193,13,1999,1,2008,
5265,92,1982,4,2015,
1093,187,1994,4,2028,
5265,92,2014,1,2023,1797
524,198,2007,3,2036,
2825,6,1978,3,2003,
3029,170,1974,4,2011,
130,72,1971,1,1981,2183
24,75,2004,4,2042,
4608,15,1959,2,1977,
5265,15,1956,5,1998,
2350,94,1972,3,1999,
218,122,1989,2,2007,
2692,149,1969,3,1994,
1767,17,1951,2,1968,
2922,15,2018,3,2043,
5234,15,2008,3,2033,1355
3584,41,1983,3,2009,
2922,214,1993,3,2022,
4599,75,1975,3,2004,
1767,64,1970,5,2013,
2183,98,2020,1,2030,
5213,13,1993,2,2013,
130,21,2011,2,2027,
3026,88,1964,4,2004,
4867,19,1996,1,2005,3320
5496,19,2014,2,2032,
3321,88,1994,2,2010,
2922,15,2009,3,2038,
