duration,planeID,mechanicID,date
7,8156,266,1978-09-29
64,5281,315,1986-09-18
42,11221,310,1973-11-06
15,9778,329,2011-01-20
39,6513,242,1965-07-12
79,14448,270,1990-12-26
32,15008,315,1999-09-25
39,5431,189,2019-06-30
76,10016,342,2000-08-01
13,11805,17,2011-01-28
7,1386,280,1991-03-19
27,3065,84,2017-06-14
39,9543,5,2000-09-26
8,16703,340,1967-11-08
25,9195,119,2011-11-30
29,2450,67,2005-04-20
39,11293,253,2000-03-16
62,15332,173,2016-12-27
13,11861,359,1966-12-11
44,10087,39,1966-07-01
17,11312,77,2017-02-12
41,13979,1,2005-02-13
68,8824,288,1974-09-05
38,3601,118,1970-05-10
7,6106,1,1972-10-29
55,12391,359,2012-09-28
54,992,2,1985-09-27
73,15322,218,2008-05-03
67,11953,195,1977-12-07
66,5962,339,1972-07-19
24,10051,54,1992-06-30
44,14934,234,2008-06-16
55,5311,282,1972-06-07
11,4793,237,1977-11-22
60,16543,178,2014-07-31
71,11383,66,1971-05-01
14,4740,39,1964-04-19
69,3078,238,2006-01-15
50,13052,119,2002-01-21
32,11395,303,1967-10-09
42,1013,216,2003-03-16
7,5883,219,2011-12-20
17,13821,7,1963-11-03
11,16825,282,1989-11-24
16,7742,70,2009-01-18
27,15965,311,1986-05-25
69,16452,300,2011-05-06
38,7504,115,1984-12-01
70,8564,275,1973-01-10
59,15763,205,1978-02-28
14,12190,118,1982-07-03
70,2707,254,1962-08-19
77,13275,230,2017-03-26
18,8556,37,1996-04-19
78,4502,286,1988-04-28
16,4366,243,1988-12-27
64,13146,194,1962-12-13
25,11054,267,2007-10-15
19,2264,350,1987-06-13
12,3794,147,1994-12-25
77,10613,240,2011-08-15
24,2456,197,1982-06-15
9,11053,237,1988-02-03
2,12717,285,1990-06-29
40,5861,369,1983-05-22
70,4005,29,1972-01-20
64,13790,170,1964-03-10
32,3860,292,1963-11-01
12,7998,12,1971-09-08
24,5216,26,1975-05-29
26,3113,111,2000-04-09
54,16313,349,1988-09-16
69,8844,138,1977-09-02
31,3657,91,2020-08-24
51,8898,88,2017-04-04
45,4015,136,2019-07-05
30,16320,223,1987-07-25
74,10008,166,1966-09-09
26,534,91,1991-10-03
63,2116,53,1995-12-03
6,8542,266,1965-09-28
77,2859,20,2007-11-24
20,5163,57,1979-12-15
5,8203,234,1991-12-29
37,15561,121,1978-09-11
28,1342,318,1968-04-04
68,7941,341,1962-03-19
50,14034,292,2008-11-22
35,11289,65,2017-06-19
68,194,210,1998-11-16
38,8251,103,1971-04-24
27,8881,31,1997-11-01
75,13279,320,1965-02-09
44,1441,246,1989-04-01
39,1210,342,2001-12-28
34,3414,33,1961-05-22
14,4205,177,2008-01-09
57,8714,287,2007-12-27
2,2337,150,2007-10-03
35,14332,93,2013-10-16
53,5078,2,2002-11-01
74,14126,139,1976-12-26
11,12666,193,2003-03-27
7,16582,74,1972-11-16
31,478,191,1982-04-07
9,2639,117,1967-10-02
42,15499,363,1980-06-27
42,14031,102,1984-03-05
77,5863,244,2005-05-23
39,3711,262,2008-10-14
13,5003,313,1997-03-17
31,12194,313,2012-05-30
9,39,31,2019-10-03
78,7877,182,1971-01-23
50,14534,13,2020-12-29
64,10313,267,1971-10-22
16,3587,200,1998-04-04
18,11764,295,1967-09-23
61,4636,212,1991-01-08
37,11285,116,2005-09-05
31,13877,226,1970-04-02
23,8294,123,1995-11-12
31,15654,345,1986-02-06
65,4365,20,1966-12-08
51,14486,270,2005-05-25
79,9708,56,1997-03-22
6,6661,273,1973-03-30
36,4382,190,1964-09-01
77,2462,188,2007-08-17
57,11603,348,2003-12-10
56,8078,185,1988-11-16
29,11787,239,1990-04-16
23,1246,136,1999-01-05
38,7618,302,1996-08-23
27,1148,341,1967-11-09
14,10784,335,1963-10-13
39,807,323,2015-05-26
49,15867,308,2020-08-16
59,11386,64,1983-05-26
39,8516,164,1987-11-07
19,10764,319,1968-09-10
78,8840,131,1984-12-31
31,4468,48,1981-03-06
68,7649,239,1998-08-28
73,3742,289,1997-09-05
49,5945,349,1971-09-28
63,6607,171,1975-11-01
49,128,258,2011-09-09
34,3277,313,2009-02-13
59,14374,282,1972-03-22
79,10338,257,1967-04-22
61,11504,333,2005-12-29
45,1627,322,1969-12-24
67,6876,323,1994-08-17
28,7167,286,2010-03-22
65,1576,47,2005-02-08
70,9852,186,2008-04-14
60,14889,190,1982-02-12
63,6560,81,1961-11-10
47,7501,9,1992-11-10
16,5502,289,1962-03-14
35,5701,72,2014-01-13
28,12534,366,1996-08-19
50,7568,93,1970-07-26
31,705,282,2012-10-04
59,15845,326,2014-09-06
34,10676,70,2017-09-07
12,4362,179,1998-05-31
7,14840,15,2009-02-02
37,10429,339,1969-12-03
37,2610,115,1968-06-24
38,13612,2,1984-12-07
27,6580,28,2014-07-19
30,13711,22,1995-11-26
56,3118,266,1990-05-10
45,15523,84,2016-02-21
59,6180,172,2007-01-21
36,8963,294,1972-03-04
47,11686,44,1987-04-16
64,7201,91,2001-01-29
51,2215,87,2008-06-23
71,16537,220,1998-01-05
17,13665,361,2008-08-28
42,14409,370,2006-04-08
37,3257,160,1984-02-21
38,10024,327,1974-01-12
63,7762,135,2020-11-03
26,8106,159,2006-06-08
59,14555,128,1989-08-22
71,12624,266,2003-01-16
61,14528,192,1992-02-22
70,6422,113,1969-12-26
24,2336,36,2000-01-15
21,9388,367,1972-05-31
23,622,334,2009-04-19
80,395,292,1988-06-13
77,10258,299,1961-05-26
13,8778,265,2005-05-08
21,6776,285,1994-07-02
33,1935,220,1961-08-20
75,10449,227,1995-06-07
2,4323,60,1971-04-24
35,15680,292,2012-06-25
73,6871,280,2004-01-29
77,4901,59,1969-07-14
75,16097,220,1983-06-06
12,10606,21,1982-10-04
5,4672,94,1975-03-14
26,8938,266,2019-06-23
57,8956,337,2006-07-14
4,11090,318,1996-10-15
49,9965,329,1983-05-15
31,4647,373,1964-09-24
61,13556,286,2008-06-29
43,7304,269,1965-09-27
6,15437,175,2009-04-18
8,1101,285,2014-05-06
43,6365,165,2020-12-06
46,6751,302,1998-03-29
7,6780,367,1976-09-27
30,16138,157,2016-09-15
36,13387,329,2002-08-29
8,11917,364,1977-04-27
44,14423,91,2010-01-06
57,10904,243,1995-09-18
24,8417,239,1984-12-06
37,6071,368,2006-10-04
19,5114,284,1979-01-07
80,3448,323,1989-09-07
32,13468,272,2000-08-19
67,2855,324,1965-06-11
28,938,10,1983-09-17
35,242,304,1965-05-07
13,5848,171,2020-04-11
35,9226,287,1986-01-04
32,13931,111,1966-03-03
36,6544,255,1964-04-09
27,6918,134,1969-07-23
54,11258,46,2016-05-16
71,3422,246,2002-07-27
21,6427,301,1978-03-28
9,16055,237,2019-10-22
46,7972,299,1976-01-15
50,13224,358,2006-12-25
8,10353,161,1971-01-13
54,6790,196,1998-04-13
22,16834,367,2008-07-02
29,13502,272,1968-10-17
44,1428,76,2002-12-22
9,7731,307,1992-11-03
47,6120,18,1998-09-30
48,8255,4,1992-12-28
72,13354,80,1993-09-12
55,5577,221,1980-10-14
2,1220,75,2000-07-27
66,16605,18,1999-08-15
3,1673,126,2003-05-20
21,6122,9,1991-03-24
60,11032,141,1998-12-13
17,16673,245,2018-09-18
54,10070,297,2020-02-15
24,4879,283,2013-12-15
63,2902,371,1965-12-10
20,9266,127,1988-07-28
74,5667,127,1967-05-14
66,6496,314,1972-07-12
69,14956,273,1998-09-19
3,10689,226,1966-12-04
59,3841,189,1995-08-28
53,2564,146,1965-03-15
46,3501,57,2020-09-02
46,3204,175,1994-05-02
62,8308,286,1980-03-13
58,10831,223,2004-03-19
31,13300,202,1974-10-06
76,1998,83,2017-10-16
56,1656,266,1987-01-11
70,14702,57,1998-05-15
46,9565,21,2003-04-09
62,2000,61,2016-05-16
77,4667,201,2002-01-21
59,8924,46,1986-05-03
77,1307,78,2005-07-26
62,14592,329,1989-12-23
28,4105,166,1985-08-01
29,12153,141,1999-06-15
28,13005,210,1988-12-06
22,10856,3,1966-04-05
65,3842,101,1969-04-20
68,9572,346,1986-05-09
11,15296,231,2014-05-30
17,12373,255,1982-05-28
44,2972,155,1982-08-26
28,5485,292,1989-02-09
15,3448,290,1973-09-18
53,15291,158,2009-12-21
41,1867,253,1994-02-12
27,12658,305,1985-08-09
3,312,288,1985-04-14
77,12436,317,2008-09-12
68,13826,14,1974-07-22
47,11877,306,2012-06-08
53,16243,81,1983-07-20
28,12146,360,1968-10-23
22,9503,278,1964-01-29
77,7189,114,2013-10-25
66,6029,12,2000-02-12
54,6693,80,1991-10-20
79,3052,288,2009-10-16
28,10601,180,2010-10-14
49,9187,329,2019-05-13
65,2337,96,2001-07-20
21,6533,54,1991-01-07
37,6699,267,1985-05-29
56,4844,77,1988-11-29
65,4222,93,1961-10-21
26,16052,273,1965-08-07
41,1362,188,1991-02-15
6,6270,135,1967-08-28
72,2536,264,1988-09-15
13,5985,90,1977-10-05
41,1433,324,2013-02-13
30,1511,8,1983-11-12
57,6681,154,1961-07-24
67,3862,361,1997-06-08
63,2782,103,2013-07-27
62,10773,348,2006-04-15
72,9340,43,1965-06-11
31,7962,95,1976-01-16
11,8730,187,1965-10-16
31,5464,291,1984-05-17
63,22,242,1971-06-27
5,2158,136,1997-02-22
54,14552,131,1996-05-18
31,11761,305,1975-01-13
37,4353,44,1979-01-07
68,12979,96,2012-11-08
66,9172,199,1991-01-24
72,1568,56,1980-12-16
11,2159,268,1998-06-15
12,6421,131,1978-11-05
27,2118,152,1969-08-28
45,11054,351,2020-03-31
59,4377,347,1980-12-03
80,10908,155,1995-04-16
26,7224,161,2014-06-10
75,10209,156,2014-01-17
70,15219,199,2002-06-11
2,12693,123,2015-09-29
17,3153,71,1999-10-15
25,16612,221,2001-08-28
30,79,117,2007-06-08
48,3068,122,2019-09-02
73,1170,81,1984-05-27
62,10132,81,1970-03-21
10,2849,308,2001-07-08
49,7746,248,1987-11-13
44,14184,111,1993-09-24
73,8105,234,2008-01-12
48,7371,266,2018-02-22
76,9125,186,1975-06-13
22,16520,372,1976-03-15
57,5909,173,1992-03-14
25,7134,119,2017-04-23
38,1306,34,1982-07-20
52,2738,53,1999-06-04
42,3338,349,1989-07-06
22,4608,187,1978-05-23
75,3461,106,1964-10-31
76,14225,144,1970-03-19
22,1481,114,1978-05-18
58,13770,23,1974-09-28
35,11439,177,1975-03-21
49,14397,292,1980-05-07
30,4414,253,1977-12-15
78,1376,323,1986-11-19
22,2626,172,1997-12-01
49,3804,140,1968-07-28
46,10284,223,1983-10-11
76,10282,353,1966-02-26
7,12052,267,1976-02-15
49,1877,336,2020-12-03
10,13596,88,1982-12-22
40,6542,213,1975-05-14
57,12514,53,2017-06-21
43,3972,128,2000-05-28
36,10162,121,2013-09-06
37,4112,13,1997-06-21
38,1447,305,2004-12-02
67,2869,1,2019-10-20
21,9169,361,2005-03-28
55,14831,44,2000-05-15
60,10612,238,2010-12-11
25,12,184,2013-12-27
76,4111,161,1962-09-30
2,10020,263,1990-04-13
8,6933,241,2016-03-08
30,1138,234,2008-07-30
2,10527,248,1995-01-24
65,14937,369,1990-04-08
51,1202,20,1984-07-15
54,3941,250,1997-01-20
30,12307,18,2008-02-10
30,7539,157,1985-09-28
17,7356,342,1968-01-16
47,12733,203,1991-02-22
54,12358,22,1997-09-03
27,12540,369,2017-02-06
64,1576,137,1984-04-20
26,12916,68,2012-09-06
72,4072,356,1985-05-24
2,15970,30,1978-09-04
20,5658,277,1973-04-05
28,14388,110,2011-01-06
39,4076,276,2007-12-14
55,1357,254,1969-05-14
18,9138,193,1983-04-22
13,9412,95,2003-07-04
48,5649,168,1976-04-11
69,7505,220,1982-06-24
7,7168,204,1991-04-01
79,1670,115,2015-09-16
36,12782,96,1968-08-11
32,1865,8,2017-12-07
5,5687,101,1987-01-26
12,5261,277,1965-08-31
3,9509,283,2005-01-02
32,2485,222,2009-03-12
78,7340,373,2002-07-22
52,16784,339,1978-06-09
11,16448,6,1988-01-18
74,4266,137,2001-08-28
67,5877,351,2013-01-02
18,15939,259,1977-08-21
55,6454,321,1988-12-08
39,5213,97,2004-01-06
43,5283,215,2009-02-19
55,4589,370,2010-11-05
53,7290,298,2010-06-22
64,9470,60,1993-10-20
77,2523,306,2007-05-06
65,367,158,1971-02-10
19,4307,57,1980-09-04
22,3989,82,2012-06-23
54,3076,10,2015-02-28
31,3404,347,2004-07-05
31,12646,201,1979-01-08
45,12824,137,1963-06-20
80,10599,15,2000-08-09
11,2203,285,2010-04-09
70,3488,109,2008-11-10
14,6677,277,1994-08-08
70,5239,183,1968-07-19
2,2959,159,1969-04-15
11,14166,47,1967-03-24
51,2360,11,1989-03-27
77,3212,325,1968-05-08
63,15099,261,1987-12-30
43,2003,129,2010-09-17
11,7592,278,1986-01-01
11,6891,20,1991-06-24
32,134,142,1996-01-27
8,6496,268,2006-04-03
15,2864,366,2010-09-11
61,3147,47,2000-08-27
70,14556,46,1999-02-13
80,2051,206,2001-11-06
71,7883,45,1961-06-26
44,10911,169,1984-11-10
43,7835,126,1981-02-24
66,706,44,1979-07-30
52,13298,73,1974-05-31
43,12969,57,2003-01-23
40,11542,339,1999-12-20
31,556,232,1995-03-10
6,15722,370,1998-11-23
26,13714,316,2013-03-11
8,13933,274,2007-01-22
2,16677,83,2008-10-13
39,3449,89,1977-02-01
18,1698,57,1970-10-13
29,7933,149,1974-07-12
39,11120,309,1982-11-09
48,2285,195,1982-02-28
22,9805,204,2015-03-11
58,863,295,1976-12-10
25,15362,147,1970-12-15
68,4981,272,1988-11-25
18,1532,166,1976-01-15
12,3405,140,1987-12-26
20,2044,174,2019-05-17
42,1596,256,1971-12-22
29,8521,203,2015-04-16
39,1259,308,2006-07-13
40,6858,356,2011-07-28
80,7535,27,1965-08-29
22,10802,267,1985-09-20
4,16271,58,2008-05-15
66,15727,298,2001-06-09
15,15529,43,1970-07-22
30,85,304,1975-10-17
41,9878,224,2003-04-19
41,2074,62,1976-07-06
75,12889,15,1995-01-30
44,10282,169,2011-09-02
59,8468,270,2018-04-29
22,8048,348,1963-07-30
56,8273,341,2009-07-11
21,5764,65,1988-06-09
7,13150,276,1968-04-13
44,8475,200,2008-09-01
52,5415,97,1989-02-09
30,2937,244,1978-10-08
35,10482,120,2018-01-09
63,16723,157,2003-10-11
50,13451,97,1985-02-18
72,6811,285,2005-04-02
70,5903,45,1980-02-25
33,507,123,1972-04-07
19,13828,80,1964-12-26
56,10675,92,1974-01-26
11,6202,116,1963-11-15
66,3933,45,1975-03-27
21,5722,174,1985-04-17
70,1950,65,1981-01-13
70,13581,321,1991-02-22
45,5338,134,2020-06-11
47,13288,121,1984-09-11
28,1677,82,2008-02-02
67,8561,112,2012-08-07
73,7279,61,1994-07-17
18,11828,63,2017-01-10
15,7394,45,1995-06-14
58,16774,74,1972-02-19
80,4081,151,1998-09-21
2,11489,109,1964-05-01
25,11931,156,1969-06-12
12,7549,162,2001-01-12
71,465,299,2018-10-29
42,14467,334,1970-12-19
73,9192,169,1962-03-09
61,11359,295,1999-04-14
67,5714,163,2009-07-09
34,13208,228,2012-05-10
28,180,139,1965-01-05
57,11598,317,2001-01-17
78,5284,30,1996-03-12
28,15724,124,2007-06-30
47,2712,171,2003-10-14
11,11177,109,2003-06-23
44,3228,181,1970-04-07
52,5835,221,1970-01-10
68,13781,269,2000-09-06
22,2807,182,2001-05-06
60,12937,1,1981-07-09
39,14358,288,2012-02-04
17,2759,39,2011-11-05
63,2519,314,1974-01-22
25,14953,239,1988-04-30
30,15777,107,1981-09-24
72,10905,218,1990-03-20
53,1861,311,1988-12-18
6,14449,136,1983-05-30
14,7668,190,1986-09-19
9,840,350,1991-05-20
16,9195,150,1993-07-21
49,11486,126,1989-09-14
66,6874,237,1968-10-31
76,662,22,2014-11-24
79,1739,147,1986-10-23
11,8997,255,1965-11-24
55,2922,219,1985-12-20
12,5287,333,2019-12-17
24,6767,23,2006-10-22
38,14349,57,2005-07-15
40,2610,215,1973-03-02
72,2007,112,1970-01-25
16,7496,224,2010-04-20
43,3283,319,2010-05-23
8,10336,50,2018-09-10
24,3051,356,1997-05-30
78,11888,198,2006-11-15
62,11103,358,2017-08-18
35,13082,8,2015-10-06
45,281,313,1965-08-24
60,13489,351,1969-11-11
2,14105,45,1991-06-03
21,11676,254,1967-01-31
64,16243,202,1975-11-26
19,3353,129,1992-08-15
15,5163,332,2007-03-09
61,7548,51,2011-04-18
78,16673,276,1978-01-10
22,16102,64,1972-07-30
46,9778,44,1976-07-30
76,12192,271,2019-09-13
35,11033,145,2002-05-28
7,13746,347,2001-11-19
70,15886,199,1964-10-23
38,4153,151,2008-08-30
6,7023,316,1962-10-14
62,1175,284,2014-01-10
50,7157,209,1976-09-10
75,1976,303,1973-02-01
36,3036,73,1988-01-09
61,9019,14,2017-04-15
31,15766,119,1966-05-20
77,548,140,1970-08-10
58,5925,27,2004-12-06
74,10404,319,2009-08-05
43,13429,213,1965-04-03
51,5739,342,2009-05-22
6,14845,265,1979-03-12
9,15566,158,2016-04-07
9,12560,108,2006-03-31
35,15511,82,1978-06-11
24,4471,53,1965-06-25
75,12562,41,1982-09-30
21,16122,179,1996-02-22
73,7233,62,2006-03-04
63,10457,335,1980-10-10
60,10912,6,2005-10-25
47,684,153,2015-03-01
43,15604,200,2004-12-24
13,16494,65,1995-09-20
45,7516,346,2012-04-04
49,2300,367,1970-08-07
43,954,126,2011-10-01
2,11272,212,2005-03-25
33,16441,236,1967-08-10
23,2844,87,1973-05-16
59,16799,240,2016-08-02
36,1114,227,1992-06-29
35,7903,68,1973-09-10
57,5981,153,1990-12-21
25,12694,52,1992-03-06
43,14977,144,1961-03-20
36,11700,21,2009-07-22
27,11022,183,1984-06-09
40,6733,62,1983-08-11
39,13670,117,2007-10-04
4,9239,171,2010-12-18
72,1213,298,1970-02-19
2,16375,59,1963-07-01
67,15924,63,2016-09-28
26,12564,203,1996-07-27
13,11676,134,1966-09-27
42,1544,103,1989-02-22
35,14715,106,1967-12-03
46,2515,198,1980-08-13
15,4705,13,1996-01-11
76,12647,112,1991-11-12
47,151,342,1992-10-01
29,3914,331,1963-06-28
79,12099,222,1998-01-01
60,14120,258,1987-12-30
52,4659,246,2000-08-16
74,5437,140,1961-05-09
35,2554,27,2006-09-15
70,5471,232,1973-05-11
63,10363,205,2015-01-05
47,16254,232,1997-02-21
13,3505,253,1984-05-10
47,11621,109,2002-11-22
47,13633,296,2014-05-26
23,7547,85,1981-09-09
38,13611,37,1994-07-27
32,3417,24,2011-01-10
3,12641,300,1996-06-06
62,13500,176,2004-04-23
38,11156,28,1994-01-05
27,1194,337,2016-06-03
18,1905,286,1977-06-07
11,13889,121,1975-05-16
50,14902,218,1963-05-16
41,1133,172,1967-07-02
8,8211,116,2002-02-10
2,2768,274,2016-08-03
49,1121,114,1990-06-21
39,1776,271,2005-04-08
13,14860,35,1975-01-05
37,15559,263,1974-10-01
31,14938,57,1984-08-20
58,6826,85,1969-02-07
28,990,57,1997-05-27
36,2376,80,2005-10-22
19,4559,206,1978-08-12
23,3898,344,2013-09-05
19,12787,352,1996-08-26
71,14243,145,2009-07-06
66,15185,287,1972-01-10
43,7971,138,2018-11-26
59,14930,146,1999-11-19
70,10605,191,1990-08-24
66,7431,98,1970-12-25
52,39,104,2017-08-21
62,9580,246,1999-11-16
24,3172,143,2012-08-01
26,11282,325,1987-12-15
51,7198,19,1996-01-20
62,2142,334,2013-01-16
39,12530,197,1998-12-22
10,9872,96,1996-03-09
71,8936,331,1975-10-19
73,4585,290,2008-09-07
7,9681,285,1976-09-11
68,824,34,1962-02-26
19,11576,226,1991-09-20
65,13096,260,2001-12-29
63,5389,212,2003-06-30
51,9497,59,1992-05-26
68,12072,237,2000-07-14
41,14219,160,2020-06-08
22,3691,134,1971-12-17
30,13357,343,1990-12-17
76,8166,84,2007-05-22
60,3508,317,1974-08-03
17,605,258,2006-04-13
74,16014,343,2019-10-26
47,4175,137,2019-02-17
62,6580,120,1992-01-16
71,833,367,1988-09-03
21,15905,90,1962-03-08
38,15345,58,2013-05-09
23,10830,35,1987-08-04
80,9342,54,2020-12-01
4,4687,62,2003-07-26
10,228,99,1962-12-21
36,7465,258,2004-03-10
55,16384,294,1983-08-24
34,12806,147,2000-11-01
5,13671,7,2017-05-29
62,5769,5,2001-02-20
59,4400,355,1974-02-03
5,1311,281,1987-06-08
54,3238,313,1979-03-23
21,7615,319,1977-07-08
37,12933,19,1966-05-02
70,1339,276,1979-05-17
11,15496,254,1992-07-05
38,2387,59,1979-01-08
16,11306,182,1978-10-27
23,10117,149,2011-06-06
35,5598,77,1996-01-10
39,15859,264,1997-03-07
40,9018,15,2005-05-13
70,11699,214,2000-08-18
6,14128,88,1975-01-26
50,4136,129,2001-03-02
23,15481,250,2012-10-29
74,68,132,1984-02-19
25,12311,150,1983-02-06
67,108,97,1973-08-11
78,3125,40,1993-09-21
46,13771,190,1972-05-03
4,15692,270,1976-07-06
17,8489,308,2003-10-26
79,15579,43,1981-09-02
7,12745,361,2018-01-07
58,7851,355,1972-01-08
67,1773,258,2006-01-15
41,13418,332,1961-11-19
37,14476,241,1995-02-20
31,1379,344,1966-03-29
8,3077,62,2009-12-04
16,3930,359,2003-09-18
65,9722,207,1977-09-25
61,15204,227,1997-11-18
46,10916,130,1972-09-14
59,11260,2,1998-04-25
12,12457,170,1998-11-23
36,3685,198,2012-04-05
54,8466,318,2015-07-15
17,2871,322,1983-05-05
22,1812,153,2010-12-08
78,413,245,1985-05-26
77,14516,110,1997-10-05
8,12120,152,1977-01-13
73,4972,167,1995-05-31
6,10235,132,2009-02-22
73,6279,188,1978-06-30
56,9959,70,1994-02-18
41,6028,320,2008-03-12
3,7187,160,1967-02-08
80,2427,9,2014-08-19
41,4367,317,2006-07-06
31,14789,113,2005-01-08
30,8694,295,1979-11-17
30,1853,82,1971-09-15
9,6587,360,1975-12-30
52,6136,74,1969-02-24
38,5476,129,1977-03-18
40,2536,279,1989-01-05
6,8303,325,1967-08-02
35,11975,311,1988-11-24
76,5973,298,1968-03-18
15,16359,27,1991-08-15
32,3338,113,1976-07-13
68,14204,369,2000-02-08
35,13010,92,1978-10-09
16,7666,98,2018-09-07
55,2164,74,1991-04-14
77,8599,323,1975-05-16
25,4210,198,2014-05-24
67,8989,52,1969-01-26
42,935,365,1961-04-07
34,3885,5,1970-11-29
71,13883,16,1975-09-22
50,1011,258,2004-05-17
21,804,80,1987-05-18
59,321,291,1969-06-07
16,9984,193,2018-01-01
29,13742,372,1975-07-31
21,5853,198,1977-07-18
45,11279,95,2015-08-28
26,8480,116,1993-06-06
62,14196,347,2017-03-27
16,12884,95,1986-11-12
10,6986,54,1967-11-25
55,16821,348,2019-07-07
24,3816,153,1977-12-29
17,15112,300,1994-05-02
65,16180,295,1962-09-28
48,5707,201,1972-02-12
5,820,254,2019-03-30
30,12298,276,2020-01-01
37,15519,52,2002-12-29
66,7764,369,2007-12-25
4,4907,326,1973-11-27
27,5615,145,1969-10-26
50,9264,262,2012-02-18
54,14979,68,1963-09-25
79,1411,53,1975-04-28
40,4232,342,2013-05-31
20,14922,117,1994-01-20
47,5761,148,1962-12-15
44,12251,28,2007-08-16
30,14542,70,1992-02-14
46,5212,51,2009-12-31
58,8154,179,2005-08-02
20,5241,271,1995-08-03
53,14634,215,1975-06-20
13,8634,144,1983-03-20
37,2507,276,1985-01-24
5,4013,215,1992-03-02
63,1177,323,2020-08-15
14,2461,187,1998-11-28
66,4690,33,2020-06-11
22,10758,55,2012-06-01
47,570,121,2008-02-19
54,12563,184,1982-01-16
79,4637,100,1993-09-08
2,11476,45,1999-01-24
15,15685,293,2012-07-07
41,11014,33,2013-07-28
33,3173,55,2019-03-21
79,6489,165,1970-08-17
56,2876,163,1978-09-21
19,1941,295,1977-09-16
77,14922,280,2011-05-31
36,318,164,1988-04-23
12,7122,267,2015-06-13
17,11635,174,1976-04-27
14,15931,142,2004-08-05
3,13463,38,1976-10-26
78,16816,55,1986-05-07
37,4308,135,2011-07-10
46,13303,155,2008-02-08
31,5373,9,1971-05-31
22,3523,339,1987-02-10
74,13319,302,2003-10-18
56,5472,346,2019-07-06
17,15141,38,1987-12-17
14,13698,42,1962-04-25
76,15869,171,1994-06-18
61,13275,131,1986-08-02
37,8040,261,2015-11-01
17,4766,295,1966-11-18
73,3904,214,2001-08-13
79,8993,127,2008-10-10
13,10839,318,1993-07-15
39,8363,201,1992-11-25
17,11076,77,1973-11-15
58,4670,151,1998-01-10
22,11622,114,1985-07-31
41,3899,292,2017-12-05
12,11870,165,2010-10-20
50,7034,121,2014-03-29
71,13642,68,1985-01-07
45,839,328,1966-01-25
76,12028,372,2000-05-19
67,16165,17,1989-07-24
39,12546,55,1994-05-18
48,16211,232,1966-07-15
25,174,195,2015-02-18
2,11666,145,2014-04-29
38,1202,258,1974-12-20
46,9186,22,1972-12-07
28,15334,86,1976-06-08
17,3043,65,1976-11-03
9,10179,46,1978-05-10
40,16088,20,1994-08-26
51,16518,360,1989-11-02
46,5449,56,1978-01-02
44,10365,365,1977-01-11
49,15193,282,2019-05-04
33,7459,231,1976-08-18
8,4081,185,1998-03-20
49,12414,218,1992-05-05
2,16385,319,1964-11-03
2,10001,90,1966-04-17
2,11235,237,1961-07-16
65,13990,228,1963-11-05
38,14799,295,2019-10-02
20,1492,90,1962-01-08
5,5334,340,2012-03-30
45,7264,56,1994-05-24
40,11219,199,1961-06-27
62,4206,252,2008-10-24
25,1966,280,2003-10-01
40,524,43,2002-06-18
34,7638,160,1965-05-11
67,6276,19,1998-08-31
80,3360,341,1972-01-30
26,1680,334,2004-10-11
57,9635,154,1991-09-14
16,9548,195,2012-02-20
70,10122,215,2002-01-04
4,260,148,2014-01-24
34,14968,180,1964-02-07
40,589,122,1980-01-03
8,9532,96,2000-06-18
64,10251,167,2000-11-20
58,7979,161,1973-02-03
30,14405,68,2009-05-28
57,8534,70,1981-11-15
11,8063,160,2011-03-08
74,1934,87,1994-01-31
50,15592,184,2008-07-24
24,521,65,1988-02-13
50,5898,136,2015-05-10
70,5424,291,1989-02-01
11,4017,178,2012-11-23
62,3717,347,1965-05-23
67,16340,233,1990-02-06
19,8060,342,2014-07-12
23,11402,361,1968-01-09
17,11436,213,1967-03-12
74,16832,306,2000-07-18
61,564,101,2018-06-29
31,12289,320,1963-07-09
34,10601,146,1992-08-02
11,14932,50,1964-10-15
8,4253,233,2014-10-11
10,7368,372,1965-10-26
29,8560,33,2015-12-05
17,4496,180,1967-06-10
45,11054,58,1963-06-11
60,12382,248,1968-12-22
42,1951,319,1962-09-30
58,14726,31,1963-10-30
42,6970,35,1998-09-29
7,11812,271,1995-04-06
24,9896,26,2008-11-28
74,11496,114,1978-05-05
63,15976,297,1961-02-08
35,10891,78,2002-03-07
24,3532,367,1968-04-25
10,16130,141,1961-08-12
52,6105,43,1984-10-31
58,6370,303,2008-04-05
7,3491,159,1974-11-29
39,14111,310,1985-04-18
25,14583,275,1961-09-08
34,6196,8,1986-06-10
35,1941,99,1968-10-24
36,15692,288,1991-02-10
54,15338,207,1996-05-15
39,7289,52,1980-12-27
20,9392,179,1979-10-07
76,9329,117,2011-09-19
56,7663,62,2009-05-23
44,16629,98,1985-02-18
28,11229,257,1986-04-06
76,3633,179,2008-10-06
80,2480,352,1966-04-27
7,13886,191,1993-10-20
71,11194,15,1993-05-20
20,7806,230,1999-08-30
26,13221,62,2008-05-01
10,2245,131,1989-04-27
28,16609,50,1997-04-17
69,16516,233,2002-01-13
45,6740,6,2008-10-15
44,16835,274,1983-11-24
31,2213,306,2000-04-30
19,13503,217,2016-08-20
79,321,144,1972-04-01
11,12775,271,2020-04-21
52,2365,155,1968-12-30
31,4388,357,1989-01-25
27,3779,124,1970-04-07
